6.0,251.0,14.0,13675.0,20.0
0.0,1710.0,3.0,3.0,11.0
0.0,45.0,1.0,1.0,12737.0
0.0,32.0,7516.0,0.0,3.0
26564.0,48.0,0.0,15.0,2.0
