9.0,18.0,7.0,166.0,13766.0
1626.0,7.0,0.0,87.0,7.0
0.0,30.0,0.0,12753.0,1.0
1.0,7506.0,0.0,44.0,0.0
11.0,0.0,26603.0,6.0,9.0
