12285.0,7.0,410.0,183.0,1081.0
5.0,6.0,19.0,629.0,1068.0
1.0,0.0,687.0,11116.0,980.0
0.0,0.0,4178.0,2712.0,661.0
6.0,26407.0,59.0,6.0,151.0
